(-12.233956389191247, 4.057224245544437, 6.19260992649762)
(-12.16826992633517, 4.150402973321434, 6.203339917359048)
(-12.101119871788272, 4.2451844259970715, 6.214306553756773)
(-12.033048908138861, 4.339796638690996, 6.225288056519074)
(-11.963897408236623, 4.432817726201855, 6.235872514600853)
(-11.894430095874274, 4.5260216627340215, 6.246201238080184)
(-11.82710925479212, 4.6223372172750805, 6.256425727609071)
(-11.765289911853657, 4.724021005234348, 6.266493295391608)
(-11.711790383973987, 4.832289843329883, 6.276340283163921)
(-11.667217470384323, 4.946905234800428, 6.2860764055363205)
(-11.629156752128889, 5.065720384671055, 6.295832198650229)
(-11.593852453393572, 5.18555377404236, 6.305531841476654)
(-11.558110480660673, 5.303610555194042, 6.315019133788743)
(-11.519782996007457, 5.417945451889819, 6.32419727242561)
(-11.47783172898598, 5.528047944367345, 6.333104998694892)
(-11.432229731628949, 5.634366068027242, 6.341894353530057)
(-11.383606651669588, 5.737755431298648, 6.350686652772602)
(-11.332737148751688, 5.838756451830322, 6.359477627748222)
(-11.28033506588033, 5.937942409530935, 6.36820581710131)
(-11.227170975377263, 6.036274966635097, 6.376855899303234)
(-11.174131412520525, 6.134836818924258, 6.385438932133957)
(-11.122058395683661, 6.234459052735488, 6.393947111495257)
(-11.071551777373857, 6.335584079789304, 6.40235570289875)
(-11.022910129678134, 6.4383728148821415, 6.410644417006931)
(-10.976158398273538, 6.542714341084057, 6.4188062873062295)
(-10.931147169019589, 6.648388960021443, 6.426838717139879)
(-10.887659607885444, 6.755368075511592, 6.434768650565269)
(-10.845161319190714, 6.8630882342932455, 6.442634814448329)
(-10.802613310077703, 6.970051731767782, 6.450391925121443)
(-10.758783326967679, 7.074398672741634, 6.457944949877169)
(-10.7126381848397, 7.174707448443312, 6.465243003496937)
(-10.663528800851491, 7.270298666262412, 6.472312577418096)
(-10.61123866262747, 7.361211251940701, 6.479232440953931)
(-10.555919552795244, 7.448013867008081, 6.486090976312384)
(-10.497941210482217, 7.531387487189162, 6.49293706193363)
(-10.437686715696598, 7.611941074973823, 6.499773492075873)
(-10.37543595384911, 7.689937939553655, 6.506575166056374)
(-10.311317716902066, 7.765321215943637, 6.513301506090751)
(-10.245357348015174, 7.837870025232201, 6.519922272304253)
(-10.177373404489783, 7.907852004191894, 6.526475936165953)
(-10.107335154423497, 7.974079459783355, 6.532955316084606)
(-10.035290750231598, 8.034619303224154, 6.539208264486291)
(-9.961212998224482, 8.08837482009217, 6.545161161894348)
(-9.884940090753883, 8.136203793403471, 6.550937283064429)
(-9.80650850122974, 8.18090486710664, 6.556778453700208)
(-9.72661836467533, 8.225539682910803, 6.562752106744565)
(-9.646239705842003, 8.272498483094228, 6.568783094308914)
(-9.566152883005216, 8.32307828620717, 6.574793055161964)
(-9.486658357376644, 8.37739997969049, 6.580748206875129)
(-9.407590400436323, 8.43430152691818, 6.586630172253345)
(-9.32858994479258, 8.491675100787045, 6.592388041254106)
(-9.24920885573462, 8.547809591502759, 6.5979671676567415)
(-9.169106972986176, 8.601896633865891, 6.603375189804767)
(-9.088092294996546, 8.654351211651713, 6.608683135876257)
(-9.006281127000404, 8.7062433477339, 6.613971674215613)
(-8.923982286609117, 8.758784986928434, 6.619253977530362)
(-8.841547226477239, 8.812915016390644, 6.624509330022675)
(-8.759237794329584, 8.869133490796273, 6.629713902647732)
(-8.677161602084034, 8.927448234415907, 6.634855561244171)
(-8.595299973329388, 8.987317254509417, 6.639922511834611)
(-8.51351886707106, 9.047946785160976, 6.644897085394754)
(-8.431634053627908, 9.108603629642717, 6.649774141001803)
(-8.34949026863728, 9.168750508931545, 6.654560168465838)
(-8.266992257622622, 9.228097234766917, 6.65926467049366)
(-8.184106315761602, 9.286611591955245, 6.663897097038815)
(-8.10079262282708, 9.34460526616635, 6.668478418099492)
(-8.017086512364322, 9.40230148367397, 6.673030160122851)
(-7.933147729071891, 9.459420884357996, 6.677520216813477)
(-7.848945090497304, 9.516004283595679, 6.681914094816162)
(-7.76442836007856, 9.572458402470883, 6.68624349966335)
(-7.679649613951516, 9.629240378970074, 6.6905343521794585)
(-7.594695196658533, 9.686666461109473, 6.694786181275132)
(-7.509706961808937, 9.74469848107343, 6.6989753101924014)
(-7.424677064444, 9.803563258378917, 6.703082550316612)
(-7.339639194501581, 9.863626053252158, 6.707129173205515)
(-7.254686701767558, 9.925291799796849, 6.711122425996087)
(-7.169901903787871, 9.989010146826182, 6.715067606750404)
(-7.085418995083, 10.054914536079492, 6.718968487191453)
(-7.001306127165015, 10.122961833287208, 6.722811250582436)
(-6.917576312591963, 10.193023520453435, 6.7265938032005295)
(-6.834203011408567, 10.264973192084334, 6.730323311719547)
(-6.751174349236496, 10.338542106697151, 6.734006744594083)
(-6.668467058260519, 10.413369942465675, 6.737635513110713)
(-6.586015654332317, 10.489227577775704, 6.741206033745975)
(-6.503760705751441, 10.5660044086951, 6.744731078904272)
(-6.4216705212356375, 10.643534110241713, 6.748220514797489)
(-6.339716504942489, 10.721474047923854, 6.751668348587787)
(-6.257824080407139, 10.799414976440888, 6.755062679657289)
(-6.175855560253792, 10.877010961222766, 6.758407852580365)
(-6.093707510922244, 10.953712723420312, 6.761709506422725)
(-6.011280414758868, 11.0287708114901, 6.76495008579599)
(-5.928472138571779, 11.101368776419926, 6.768109210689335)
(-5.845151219338996, 11.170859534970178, 6.771183296624317)
(-5.761253488808439, 11.236698165820972, 6.774179600728409)
(-5.6767139942611005, 11.298572278607065, 6.7771084848473055)
(-5.5915348058594665, 11.356283562897906, 6.7799824523970695)
(-5.505697944206382, 11.40984585141655, 6.782813118598032)
(-5.41910450226385, 11.459485780852216, 6.785633958188956)
(-5.331889956620315, 11.505013523683127, 6.788446544660227)
(-5.243879416377606, 11.546227288578153, 6.7912500583753115)
(-5.155968781174067, 11.581340994715847, 6.793977878475168)
(-5.069371430342552, 11.608263251658167, 6.7964507483059)
(-4.984853983848648, 11.62573558957614, 6.798596895296862)
(-4.9017930695374625, 11.634404912171126, 6.800573883793411)
(-4.818105126653833, 11.637400435891871, 6.802750128716159)
(-4.732627563040332, 11.638435364655441, 6.8052205922836615)
(-4.645043832494264, 11.640637611241488, 6.80785401131119)
(-4.555427786131614, 11.64618286340471, 6.8105085797768075)
(-4.4639480594326235, 11.656369126194607, 6.8131042763331795)
(-4.370835383738974, 11.671680143548292, 6.815625286540109)
(-4.276303944374336, 11.69200471356354, 6.818084946812915)
(-4.180610094680663, 11.716755072221664, 6.820504140892507)
(-4.083914547960665, 11.745272465825433, 6.822891607244622)
(-3.9863856768646944, 11.77690355510429, 6.8252598092524)
(-3.88812889949059, 11.811181252615917, 6.827609830221364)
(-3.789166092713305, 11.847849243363322, 6.8299569005493845)
(-3.68970172303454, 11.886360055561639, 6.832310114738292)
(-3.5899093398766198, 11.92601153750924, 6.834643382980114)
(-3.489909745275447, 11.966066377512798, 6.836943821748415)
(-3.389741592720476, 12.005874122595058, 6.839213928106567)
(-3.289543418910042, 12.044649797158526, 6.841456429504293)
(-3.189558195887698, 12.081447701295541, 6.843647432521862)
(-3.0900087444169064, 12.115385144654411, 6.845760588696794)
(-2.990475228123408, 12.14620559484712, 6.84785184707423)
(-2.8915347470168156, 12.172565499880795, 6.849955451809649)
(-2.795290695370963, 12.191887762422505, 6.851855228508163)
(-2.703504045338682, 12.202161728790026, 6.8533787024705966)
(-2.6165880001015323, 12.202624645401293, 6.85454134225961)
(-2.532743193503805, 12.194455487786021, 6.855684098891622)
(-2.4492804491930555, 12.180597329347327, 6.857146914075839)
(-2.363957253036215, 12.164613325682748, 6.858955519943549)
(-2.276205538739266, 12.148527435253078, 6.86109041918912)
(-2.1875221781423075, 12.13143679877684, 6.8633145140140845)
(-2.101107690924925, 12.110794678828848, 6.8653414890435)
(-2.018563492798731, 12.08494548753389, 6.866933396228387)
(-1.9382394837380335, 12.054270415777268, 6.868348159810223)
(-1.857407949554418, 12.021274851631603, 6.869905494614967)
(-1.7733402401406735, 11.990018230395629, 6.871578121013415)
(-1.6846280390911084, 11.964701361760273, 6.8731936645082135)
(-1.590826459470954, 11.94856099656143, 6.874641845767827)
(-1.4922207578671765, 11.942640656144013, 6.876003407811818)
(-1.3898947153064944, 11.945033537031845, 6.877448059265264)
(-1.2853495930851548, 11.952167186614602, 6.879010188951015)
(-1.1798953076187493, 11.960648672219927, 6.880613421443968)
(-1.0744640704799526, 11.967991265536082, 6.882188616613359)
(-0.9696445319879629, 11.972696358701736, 6.883721563772871)
(-0.8656962929741139, 11.974097110572202, 6.885242690546401)
(-0.7627128594158787, 11.971953924070418, 6.886796664582562)
(-0.6611504161906437, 11.965819305763874, 6.88838486674501)
(-0.5627422365063608, 11.954637780689307, 6.889877269421903)
(-0.46838495966943566, 11.937678191423648, 6.891167868675867)
(-0.3776529438478817, 11.914929396991447, 6.892364228489752)
(-0.29009193072487655, 11.886934349473863, 6.893581383062601)
(-0.20473691078914616, 11.854710526036978, 6.894862974132616)
(-0.12017620789413072, 11.81965148930534, 6.8962491782752915)
(-0.03522290049814566, 11.78323315533339, 6.89772763306828)
(0.05115155037757606, 11.746788885470576, 6.899252196482544)
(0.1395103407808039, 11.711222220669473, 6.900801689811733)
(0.22960491863326876, 11.6766840768667, 6.902353737140831)
(0.3205593027802992, 11.642668965272343, 6.903846585638988)
(0.41208388930560663, 11.60871962144481, 6.905248914373693)
(0.5042454752915946, 11.5747018217768, 6.906611643779418)
(0.5970882672706325, 11.540686862805037, 6.907968464506402)
(0.6906858191196479, 11.506806275490526, 6.909321491404941)
(0.7852413342834681, 11.473140479591345, 6.910693354884858)
(0.8795880456487595, 11.439255156646912, 6.912042576894938)
(0.973979751300521, 11.40497520502143, 6.913295488872921)
(1.0685676735230178, 11.37039462151822, 6.914544063970236)
(1.1634377285359134, 11.335753729033291, 6.915771577196748)
(1.2591233007506852, 11.301524755772677, 6.916968294360218)
(1.3564427084661135, 11.268421657071402, 6.918164222475503)
(1.4550686729669957, 11.236858699721157, 6.919334479512183)
(1.5560736686466419, 11.207770124346784, 6.920387552965756)
(1.6607418374205813, 11.182701285028728, 6.921397539452725)
(1.769617192031244, 11.162921083505, 6.92239985641105)
(1.8822047444510328, 11.148444144171458, 6.92343499264349)
(1.997253970201964, 11.137950938800214, 6.924506366093093)
(2.1133693183761912, 11.12954212333689, 6.925584098856853)
(2.2293689323677017, 11.121438952789697, 6.92663706278017)
(2.3443766276166857, 11.112305237377278, 6.927644703536307)
(2.4579487552629837, 11.101374688365354, 6.928606655936719)
(2.570098366705165, 11.08843779897625, 6.92955104600676)
(2.6810313231766068, 11.073660888643493, 6.930508759787775)
(2.7910328658416663, 11.057394036412795, 6.931487733041238)
(2.900481664823634, 11.040046155966564, 6.932488395505701)
(3.0094964416195533, 11.0218857061548, 6.93350283931747)
(3.118133871980123, 11.00302559445712, 6.93451015241794)
(3.226351096836648, 10.983429422627689, 6.9355067459219155)
(3.3339144401120198, 10.962901283269108, 6.936483779466453)
(3.440550520167061, 10.941157278869852, 6.937430972141588)
(3.5459515285233314, 10.91789541182958, 6.938343054922246)
(3.649917574261059, 10.892889144710992, 6.939218071512716)
(3.7524026694233488, 10.866050030166404, 6.940064005986169)
(3.8636532462828743, 10.834504097968047, 6.940984606814115)
(3.9636009308758897, 10.804146608956696, 6.941828366542164)
(4.062594533677304, 10.772324062725136, 6.942679236391699)
(4.160170605267936, 10.73905285167666, 6.943491170289161)
(4.25704784520458, 10.704644798536565, 6.9442443435167664)
(4.354398456154236, 10.669838620982496, 6.945033595269381)
(4.4528041811571635, 10.635313804361536, 6.945885901652548)
(4.552145693739547, 10.601231249205746, 6.946766235259462)
(4.651772237658138, 10.567199569330908, 6.947627765349506)
(4.750845921024629, 10.53254244419901, 6.948439841189131)
(4.8485701022471845, 10.49657837993504, 6.949190081594761)
(4.944517135887879, 10.458793082172186, 6.949892379462824)
(5.038312137080704, 10.418831232697025, 6.950574312455486)
(5.129528708880493, 10.376406319853432, 6.951240028179635)
(5.217508011408893, 10.331268232366137, 6.951864490691931)
(5.3015005421512, 10.283333555133195, 6.9523837564662)
(5.382317840562732, 10.23288533874376, 6.952808675031002)
(5.46301402438354, 10.180998346774196, 6.953323911182282)
(5.546075480760107, 10.12947614365091, 6.95396339807502)
(5.632797820123866, 10.079919573505556, 6.954625410162757)
(5.724012989266304, 10.03341006698456, 6.955227110661295)
(5.819944669574471, 9.990495971513369, 6.9557699964166435)
(5.920273756812903, 9.951212530077141, 6.956276877471734)
(6.024622641199318, 9.915268343659196, 6.956778979207044)
(6.132123282490273, 9.882005292371366, 6.957327989338758)
(6.241493528821322, 9.850427538652392, 6.957921052334635)
(6.351463297564024, 9.81944852887856, 6.958523970323834)
(6.461060101576904, 9.788136014386835, 6.9591134768087795)
(6.569528429914439, 9.755809889242967, 6.959680403925501)
(6.676537487507413, 9.722079266323492, 6.9602275893396905)
(6.7819223881474064, 9.686790849296482, 6.960768257328508)
(6.885798311258284, 9.649961621647822, 6.961312681060199)
(6.988250291534515, 9.611683776912123, 6.961869645263364)
(7.089388201238781, 9.572042284184963, 6.962434161942075)
(7.1891813437686976, 9.531068928309296, 6.963000094517474)
(7.28754738608761, 9.488735484589947, 6.9635553420134935)
(7.384392366124313, 9.444984039548869, 6.964096179931879)
(7.479699397625124, 9.399740564956385, 6.964631742757507)
(7.573533820216286, 9.35281936402522, 6.965199743480654)
(7.664812862933982, 9.303775221130463, 6.96579348542937)
(7.751188883551245, 9.252016220933434, 6.96627755866791)
(7.830440144466095, 9.197016584385151, 6.966528320257214)
(7.901317794507437, 9.138390270578316, 6.966543614120694)
(7.963924321788649, 9.0758294633494, 6.966469060190495)
(8.018676204783834, 9.009373512687151, 6.966453904216952)
(8.065431455639178, 8.939509319634054, 6.966483021315639)
(8.104279728156108, 8.866726779121327, 6.96649033172044)
(8.136494388585833, 8.791247617312294, 6.966536469105449)
(8.16465590756391, 8.713173693243936, 6.966754660329754)
(8.191614031703141, 8.632908158948453, 6.9671725184126965)
(8.219293529467263, 8.551294718328862, 6.967685895308618)
(8.250283836820847, 8.468796611566116, 6.968178247408521)
(8.286671934451208, 8.386106666212992, 6.9686406577807)
(8.329198397302857, 8.303920575626686, 6.969075509012027)
(8.377491092619108, 8.222539920879424, 6.969483525688288)
(8.430577195699874, 8.141895103439033, 6.969873119321943)
(8.487368612970856, 8.061746065955656, 6.970261488823353)
(8.546914368510214, 7.981852986907443, 6.970661997126997)
(8.60846949551026, 7.902065413930821, 6.97107388296132)
(8.671735598828072, 7.822289698790735, 6.97149276539644)
(8.73665251489184, 7.742545784451768, 6.971926366698578)
(8.803272173435916, 7.662920769060275, 6.972370883551681)
(8.871718872383534, 7.583503102122057, 6.972821723597766)
(8.942015689661567, 7.504372231348735, 6.973279700921597)
(9.013973904069202, 7.425572510058559, 6.97373890920439)
(9.08727733889284, 7.347093769972989, 6.974186529767956)
(9.161761085696751, 7.268858007041537, 6.974622247742174)
(9.2371640024094, 7.19083867769234, 6.975054204865966)
(9.313378315489643, 7.112974586863886, 6.975479871213671)
(9.39025957472922, 7.035221523193511, 6.9759110495918035)
(9.46753124571838, 6.957521327701208, 6.976348348743051)
(9.544686598836455, 6.879804689561805, 6.9767794987693055)
(9.621294971972105, 6.8019351919632065, 6.977191778481343)
(9.69699571496746, 6.7237858639452295, 6.977590418835931)
(9.771553933575886, 6.645220568422934, 6.977987026596389)
(9.844579687713008, 6.5661362093386595, 6.978391696057429)
(9.91531832811613, 6.486486877352731, 6.978782074285979)
(9.98307534909145, 6.406131746724815, 6.979136818125016)
(10.047123362684566, 6.324960562479973, 6.9794591450434496)
(10.106592676437716, 6.242996259482085, 6.97973139543075)
(10.16083757788109, 6.1602479263026435, 6.979937405350081)
(10.209458656742463, 6.0768468222949465, 6.980067605948669)
(10.253096644039818, 5.992657062470509, 6.980163638837856)
(10.293359647908558, 5.9074536973486635, 6.980328475718988)
(10.332184410148912, 5.821184320430188, 6.980604557621489)
(10.371151237560873, 5.734021670572584, 6.980960773338416)
(10.411307260523545, 5.646168993867687, 6.981346462427367)
(10.453117216733624, 5.557783442035916, 6.981734357434653)
(10.496438932973135, 5.468985403235733, 6.982112438385963)
(10.540703761097163, 5.379833662324002, 6.982471930256631)
(10.5851054232889, 5.290378767907982, 6.982803790492478)
(10.6290071351536, 5.2005914169435155, 6.9831017352354445)
(10.67205237668857, 5.110429556027309, 6.983378600355339)
(10.714189813075947, 5.019848453495483, 6.983648383855437)
(10.755525278630817, 4.928860087765857, 6.983920613900102)
(10.79636876070756, 4.837435291902237, 6.984196381485028)
(10.837045333785715, 4.745573462283993, 6.984486384312449)
(10.877722084422773, 4.653313081593499, 6.984787471437044)
(10.918319122799131, 4.5607238469817215, 6.985088747991583)
(10.958586409100723, 4.467874709601374, 6.985374572890809)
(11.00227754924324, 4.365432903864033, 6.985665797992851)
(11.037439057025455, 4.281386636312297, 6.985892372549423)
(11.075971358952717, 4.187678719942254, 6.986141015734615)
(11.114043384792854, 4.093515194070893, 6.98642084698449)
(11.150811460157863, 3.9993628240262438, 6.986702637852524)
(11.185806663376098, 3.9053016931280924, 6.986888263822717)
(11.219630042389634, 3.8109456854784396, 6.987037538597861)
(11.253352620758863, 3.7160537713028523, 6.987228093467539)
(11.287917336832354, 3.620614666637404, 6.9874573078775235)
(11.323961245821708, 3.52468319875248, 6.987695860530078)
(11.361820090199316, 3.4282972294191043, 6.987930947985989)
(11.401389909657839, 3.3315663883518463, 6.988162803527019)
(11.442263999199112, 3.234601444772203, 6.9883779678739675)
(11.484046308093557, 3.137420255378166, 6.988573634549309)
(11.526466317797876, 3.0399738058125076, 6.988768517885879)
(11.569128123187657, 2.94230445232111, 6.988980127164468)
(11.611419016636193, 2.8445267714909424, 6.989197403676345)
(11.652616661442345, 2.746765040254103, 6.989401151382765)
(11.692110985234827, 2.64906812520025, 6.989582649240789)
(11.729403641558982, 2.551497266423933, 6.989745802676205)
(11.764174526335134, 2.4540910452586266, 6.989889513202017)
(11.796333612762858, 2.3568397114867574, 6.990019606401795)
(11.826070298640275, 2.259632154895303, 6.990152596384185)
(11.853629177899787, 2.1624183838176205, 6.990304464853284)
(11.879221214787787, 2.06518288139067, 6.990467217274748)
(11.903040580975418, 1.9678785088082296, 6.9906373087336835)
(11.925157938071473, 1.8705266664930813, 6.990813560154101)
(11.945544480208387, 1.7731708381277063, 6.990985239284298)
(11.964129743401436, 1.675847581718477, 6.991148706949821)
(11.98081723727132, 1.5786210850667135, 6.991301039029468)
(11.99565658355987, 1.4813914349766686, 6.991452072108649)
(12.008470873792117, 1.3843507855792458, 6.991608227919944)
(12.019081148016413, 1.2876978862013213, 6.991721561693214)
(12.027858904346097, 1.191197053410499, 6.991794192518959)
(12.035827969943906, 1.0943104390591774, 6.9918795100748286)
(12.04431860187617, 0.9965035960857132, 6.992007458256466)
(12.05438313080322, 0.8975058252568038, 6.992180495793889)
(12.066273256067975, 0.7974112939824288, 6.992391377996638)
(12.079229819717035, 0.6967002126864903, 6.992611867802805)
(12.09191479761944, 0.5959975517113902, 6.9927963028826525)
(12.103076030257245, 0.49576334814988143, 6.992917259363488)
(12.111918724060638, 0.3961974610502595, 6.992982516743267)
(12.118191820785478, 0.2972733923423498, 6.993022962834652)
(12.122105212951777, 0.19880261127613963, 6.9930729728047645)
(12.124140074451603, 0.1005236449104354, 6.993155945785527)
(12.124797755282906, -0.007595927520324135, 6.993289450236414)
(12.1243164164082, -0.10599835655502161, 6.993434986973259)
(12.122903895396625, -0.2044901488903236, 6.993588945767614)
(12.120408781369097, -0.30292024349197755, 6.993738006799461)
(12.11654714637144, -0.40107930755717885, 6.9938675334009455)
(12.111079157235965, -0.4988325936041769, 6.993972341738285)
(12.10392583969954, -0.5961845227647633, 6.994063529558256)
(12.095127706694356, -0.6931732248668967, 6.994155647612713)
(12.084793744607614, -0.789879327431229, 6.9942572736085395)
(12.073002112132478, -0.8864149730380453, 6.994384986245037)
(12.059464459043598, -0.9824474981323071, 6.994532886995099)
(12.043575427827363, -1.0773855856382457, 6.994656106464632)
(12.024668532389487, -1.1706098161920304, 6.994719208456322)
(12.002327442781477, -1.2618551917421499, 6.994725466221924)
(11.976427646075576, -1.3509521279400416, 6.994693346040205)
(11.94727346777799, -1.4381327515560216, 6.99463472307506)
(11.915766072869152, -1.5243865144913191, 6.994601580422217)
(11.883290528736602, -1.6110408888266627, 6.994639248841601)
(11.851337038571526, -1.6992658105439122, 6.994737311346049)
(11.821036783628305, -1.7896984301720364, 6.994861065270473)
(11.792913863384692, -1.8824417980726607, 6.994979024073983)
(11.766951523970715, -1.9772864429870385, 6.9950742371478585)
(11.742820080922431, -2.073911173623249, 6.995147817353861)
(11.72005715515268, -2.1718886883278614, 6.99520548031081)
(11.698336191332555, -2.271029479349364, 6.995250588243076)
(11.677414235615863, -2.370900190660639, 6.995269469027784)
(11.657808522898797, -2.4722123962006313, 6.995253139970196)
(11.640484470401839, -2.5757548048652117, 6.995266341592297)
(11.626063813391099, -2.6816556020255273, 6.995319523891266)
(11.61449782445877, -2.789604908807059, 6.995393899780966)
(11.605093315459426, -2.898925197932282, 6.9954742975070845)
(11.59692419753506, -3.0089653339976903, 6.9955458012101595)
(11.589122534548093, -3.1191637854953727, 6.995606073965968)
(11.581101634690942, -3.2292189562904423, 6.99565577140327)
(11.572584028074447, -3.339014070186672, 6.995704302550426)
(11.563583494468425, -3.4486311939364573, 6.995760501776736)
(11.554303997461286, -3.5582915591929236, 6.995839576392927)
(11.544896010820178, -3.6681424222903476, 6.995958170130259)
(11.535128785469587, -3.7780190764090293, 6.996123280490087)
(11.52408903029787, -3.886978430937715, 6.996300673756665)
(11.510466283205158, -3.99345925385261, 6.996385366522075)
(11.493349165436898, -4.096675228773943, 6.996306212225918)
(11.472726252339603, -4.197130209490373, 6.99614160947904)
(11.449594340919429, -4.296314588584171, 6.996046980341111)
(11.425427762331937, -4.395590765864168, 6.996071880774189)
(11.40165622788743, -4.496097820268365, 6.996173164508148)
(11.379186879710797, -4.598300760085234, 6.996312381015264)
(11.35822212115345, -4.702079316672608, 6.9964544232474815)
(11.338391054668332, -4.80694502526906, 6.99657326250121)
(11.319094691686805, -4.91232111170684, 6.996652462987209)
(11.299909362831182, -5.017943284057776, 6.996691513682047)
(11.280774267224443, -5.123884805365244, 6.996713328965621)
(11.261981138621563, -5.2304877276162784, 6.99674449896727)
(11.243947931839028, -5.338052429385924, 6.996797148279384)
(11.227024038899891, -5.446783407367521, 6.9968669782366835)
(11.211313237546646, -5.556657213731831, 6.996953254299949)
(11.196557925830486, -5.667285940020793, 6.997042622520416)
(11.182344829826125, -5.7783228437066825, 6.997117076033299)
(11.168257223588252, -5.889532161245664, 6.99719083168362)
(11.15379209857807, -6.000469958176645, 6.997273197880726)
(11.138394735592424, -6.110661250729942, 6.997349713835934)
(11.1215125315579, -6.219580344499414, 6.9974046742840965)
(11.102754818448881, -6.326948162255228, 6.997430533387328)
(11.081950842488714, -6.432686246016663, 6.9974405098468635)
(11.059151033218209, -6.536900095249014, 6.9974472710388085)
(11.034604229350606, -6.6399414859573564, 6.99746929872636)
(11.00862110204962, -6.742093025807375, 6.997516915697237)
(10.981485986127307, -6.8436301896885965, 6.997582972091437)
(10.95338207901347, -6.944741511410952, 6.997668371603111)
(10.92429091373691, -7.04536285057675, 6.997770250482657)
(10.893933269074388, -7.145176646786693, 6.997880323820379)
(10.861740743539468, -7.243531988995535, 6.997990802136835)
(10.826896369024496, -7.339094419698145, 6.998054580933955)
(10.788481631689852, -7.430968676235439, 6.998058522597517)
(10.74548847688974, -7.517502366421859, 6.9980042429258535)
(10.697230117476337, -7.595422903067387, 6.997697343933094)
(10.643390359510526, -7.662077214432276, 6.996954211590315)
(10.584009160863348, -7.7163349651375714, 6.995820129172822)
(10.519282929170194, -7.7596346296637355, 6.994647997992609)
(10.449654620988868, -7.7961594819117455, 6.993900778635034)
(10.376414508507732, -7.830728987577602, 6.993678265935333)
(10.301265513706694, -7.867140296467015, 6.993786911825197)
(10.225601712064869, -7.907574380689346, 6.994026935401523)
(10.150199186050331, -7.952168855794566, 6.994289400928892)
(10.075140441269456, -8.0003657597642, 6.994490593691786)
(10.000230806546453, -8.051524134514063, 6.994636690611455)
(9.92528729449603, -8.105150395174855, 6.994761311511043)
(9.850206467893873, -8.160887656683524, 6.994892812742548)
(9.77494800387053, -8.218307814832494, 6.995041537529452)
(9.699416504984054, -8.27707294212271, 6.995209873032294)
(9.623522315294517, -8.33645724136972, 6.9953989406239065)
(9.547193045061517, -8.395411657759155, 6.99555982264676)
(9.470293454439227, -8.453560922262204, 6.995656684974009)
(9.392797447529166, -8.511474438644065, 6.995733099944316)
(9.314945589288829, -8.570177035236057, 6.995837593446237)
(9.23708357168395, -8.630831033525212, 6.995980242770614)
(9.159525576237243, -8.69398977160022, 6.996168016109291)
(9.082367949580526, -8.759145382520906, 6.996379892953962)
(9.005394873080721, -8.82518233288439, 6.996576066741568)
(8.92824933236774, -8.890780426767673, 6.996738988344309)
(8.850611825070118, -8.954672862238553, 6.996852851576998)
(8.77242113792705, -9.01570346128768, 6.996870792266653)
(8.693524878169436, -9.074445964815103, 6.996791499068932)
(8.613936311193914, -9.1335899935794, 6.996777834648328)
(8.534411450630495, -9.195628643898834, 6.996861237410327)
(8.455779466391215, -9.262144071659293, 6.996969177539098)
(8.37853142255387, -9.33349065777187, 6.997070442675243)
(8.302706592317612, -9.408928529685728, 6.997156134353107)
