(-6.821209261296536, 10.190982840214286, 6.397890451275652)
(-6.735493241099471, 10.258293690438597, 6.406133877340971)
(-6.650237464756981, 10.328007896739544, 6.414260133587154)
(-6.565440729707303, 10.399843627987307, 6.422275825222884)
(-6.481079145615719, 10.47339475435151, 6.4301754681377545)
(-6.397083809615201, 10.548363316483872, 6.437956219765346)
(-6.3133873030450705, 10.624582299073245, 6.44563173330297)
(-6.229950964088772, 10.701848914966588, 6.4532142267641746)
(-6.146742443678584, 10.779793123848078, 6.460700229531516)
(-6.063687051230847, 10.85796838497973, 6.46807806649794)
(-5.980664983006614, 10.93595972051888, 6.475347486126563)
(-5.89754124928757, 11.013328455995083, 6.482518056282482)
(-5.814207814962324, 11.089409579301336, 6.489588539697635)
(-5.73058408252837, 11.163295177591486, 6.496534294133284)
(-5.646564079866569, 11.234120692835452, 6.503332881332841)
(-5.553539998295268, 11.307739312784708, 6.510648452443003)
(-5.476920722584097, 11.364189289742212, 6.516518376677986)
(-5.3912325361362745, 11.422656156114586, 6.522928295479343)
(-5.296262547681644, 11.481784569710989, 6.529869287782207)
(-5.217928389688702, 11.526318856327633, 6.535492105290302)
(-5.1215045966531125, 11.576012114107067, 6.542309480609581)
(-5.0330220160376085, 11.616547991070801, 6.548463321662051)
(-4.944569258590892, 11.650977269921425, 6.554510898426664)
(-4.857695409318118, 11.67691400802007, 6.560253863514662)
(-4.773547873082922, 11.692758830547538, 6.565573297355417)
(-4.6916833871730725, 11.698811077256888, 6.5705986333100785)
(-4.60948150506542, 11.698299656009105, 6.57578952646383)
(-4.525250070859174, 11.695496157107284, 6.581286795001844)
(-4.438497697589492, 11.694087797097072, 6.586949483963747)
(-4.349417380701481, 11.696436898650555, 6.592612073497887)
(-4.267452043311471, 11.702865884677692, 6.597617709467425)
(-4.174606107510111, 11.715264903780565, 6.603055866631749)
(-4.080141970277505, 11.733070450620522, 6.608384464366463)
(-3.9842647553409796, 11.755825827364008, 6.613629492348496)
(-3.8774693948329637, 11.785696762414462, 6.619334309938934)
(-3.789247952033651, 11.813229123676889, 6.62395009813794)
(-3.680529230863803, 11.850044040637172, 6.629531495066541)
(-3.580884588222607, 11.886205269974939, 6.634567378651545)
(-3.480666808035791, 11.924357302130698, 6.639577750914508)
(-3.3801000887357535, 11.963674626509052, 6.644537885836123)
(-3.2793509406343797, 12.003247215489168, 6.649427967812317)
(-3.1785243001523553, 12.042214413440284, 6.654243200280071)
(-3.0777906883927453, 12.079682401844995, 6.658979568334652)
(-2.977353077152385, 12.114788023879212, 6.663621490966745)
(-2.876861242262105, 12.147160938292547, 6.668215048706605)
(-2.7769842276334398, 12.175251897493421, 6.672774894253255)
(-2.6797631977284486, 12.196388669540385, 6.677090992249861)
(-2.586987287821962, 12.208439627589499, 6.681003145398611)
(-2.499445298972333, 12.210353941708744, 6.684498102256592)
(-2.4158485170914457, 12.202837438640485, 6.687848329890636)
(-2.333301392281679, 12.188596523522145, 6.691458273187433)
(-2.249082670567888, 12.171400466727553, 6.695422724157021)
(-2.162342341940943, 12.15370303607601, 6.699732298927167)
(-2.0744720399527865, 12.134975017453142, 6.704143410578992)
(-1.9880394102455152, 12.112954826322532, 6.708385535256817)
(-1.9058487821050005, 12.08547187670322, 6.712265298737421)
(-1.8288229622032677, 12.05150233978787, 6.715697635941454)
(-1.7547350759830886, 12.011867830794078, 6.719052859800755)
(-1.6803378819145602, 11.969312333815278, 6.722608175426324)
(-1.602779030005785, 11.927775310895461, 6.72627472018857)
(-1.5199023475944509, 11.891915725840253, 6.729818275103918)
(-1.4309648519197944, 11.865951519607114, 6.733065409752005)
(-1.3359718294729235, 11.852583867111132, 6.736010405642886)
(-1.2354587255854892, 11.851635565100564, 6.738901124307469)
(-1.1307902833102215, 11.859575672499433, 6.742006378916795)
(-1.0236823519562541, 11.871746736251946, 6.745322172415912)
(-0.9158101639898173, 11.88412508199671, 6.748697851332826)
(-0.8191191902493598, 11.893124938270393, 6.751673042556338)
(-0.7018137653874008, 11.899917559597224, 6.755229732896299)
(-0.5962092748259027, 11.90154990565428, 6.758487529099625)
(-0.4923512949717464, 11.898279549980945, 6.761767997972568)
(-0.3921110442165583, 11.889099665870196, 6.764919163512564)
(-0.29624596230434275, 11.873389409136028, 6.767863748028927)
(-0.20497542387273504, 11.851047865438877, 6.770662681482721)
(-0.11751829295728876, 11.822712124462443, 6.773431632771901)
(-0.03234844954551375, 11.789713903071107, 6.7763032816167375)
(0.05219478836155854, 11.753788239157702, 6.779312236350753)
(0.1376414236255941, 11.71673931344411, 6.782417220301124)
(0.2250980321101861, 11.680096909881701, 6.785564913371607)
(0.31485869543485134, 11.64467378864872, 6.788721352244926)
(0.40638331519906384, 11.610348516095383, 6.79184362900827)
(0.4985702287609601, 11.57634992128095, 6.794872593653423)
(0.5909350876878824, 11.54203124229435, 6.797774607506837)
(0.6835892942216171, 11.507223388770107, 6.8006064865798175)
(0.7767106907129305, 11.472100077033566, 6.803416034086597)
(0.8707381316514764, 11.436988908873246, 6.806229306972561)
(0.9653421562887343, 11.401856527900712, 6.809058301046452)
(1.0594489382675436, 11.366224453043788, 6.811802164690484)
(1.153127469893903, 11.329892861338061, 6.814418386025182)
(1.2470191193403124, 11.29322800141961, 6.816984814473117)
(1.3419552818500033, 11.257034505797945, 6.819537366049204)
(1.4389050828905023, 11.222318382600243, 6.822075701761686)
(1.5377851129233342, 11.189734923085371, 6.8245733741654035)
(1.6395087050538677, 11.160273672031945, 6.826920763825695)
(1.745322181374355, 11.135487774590187, 6.829191567852459)
(1.855581341771813, 11.116487368947793, 6.831432697015578)
(1.9696402759671998, 11.103030302577183, 6.833701822154098)
(2.086030503033068, 11.093478812891785, 6.836005433435884)
(2.2032218899012657, 11.085717877367268, 6.838300231367865)
(2.3199738422926535, 11.077880396401907, 6.840544112160538)
(2.435520637970322, 11.068678486415976, 6.842721094422036)
(2.5494507798676045, 11.057416105187889, 6.844842131418054)
(2.661768919502727, 11.0439450600006, 6.8469295355040005)
(2.77279729275055, 11.028537809026748, 6.849014860823541)
(2.883041199494803, 11.011703832048953, 6.851120084780545)
(2.9928042219755997, 10.99389882241373, 6.853243841432666)
(3.1021743930872456, 10.97537460225838, 6.8553585788789055)
(3.2112010239568454, 10.956216021613624, 6.857446173374323)
(3.319851619446883, 10.936362692244563, 6.85950964395598)
(3.4277582444781234, 10.915545213364032, 6.861537936046561)
(3.5346132943443376, 10.893422123464541, 6.863512956990609)
(3.6401017828479083, 10.869667165730865, 6.865435387525215)
(3.744031261493811, 10.844056848038663, 6.867306815941095)
(3.8463688617293395, 10.816516794495335, 6.869136537986906)
(3.9473260721731394, 10.787137878637981, 6.870945643002621)
(4.047045284573469, 10.756073672489668, 6.872748174969664)
(4.145679209146015, 10.723464535643215, 6.874541387780842)
(4.2428622577456085, 10.689387066830852, 6.876277699845627)
(4.339519616586438, 10.654264277974788, 6.877954232068344)
(4.436894546401318, 10.618923878696636, 6.879666270854775)
(4.535457818267628, 10.584018118816685, 6.881432422990953)
(4.634937278405077, 10.549584603438616, 6.883208663253312)
(4.734489659034391, 10.515086861461956, 6.884943004519571)
(4.833191950142151, 10.479771253862983, 6.886601155760747)
(4.930373563409913, 10.442975273325615, 6.8881824254083766)
(5.025694142539006, 10.404236070965748, 6.889717602933621)
(5.118700237371321, 10.363214287210393, 6.891228124396495)
(5.208827464189877, 10.31959917544053, 6.892702162085351)
(5.295082884180444, 10.27318944884539, 6.894073800169404)
(5.377580834537028, 10.224071125475678, 6.895307972426828)
(5.4587288207138895, 10.172971811343018, 6.896566330327783)
(5.541297910140292, 10.121471979962674, 6.897946025949695)
(5.626886469197485, 10.07126024719669, 6.89937905036765)
(5.716597513745299, 10.023621825537276, 6.900766221174685)
(5.810857622028632, 9.979320808424683, 6.902083309467351)
(5.909584624379591, 9.938606643778039, 6.903341702273934)
(6.01242033841999, 9.901325154443008, 6.904571202171945)
(6.118734575312106, 9.866986488110479, 6.905813753782454)
(6.227461798609834, 9.8347528433231, 6.907094237944516)
(6.337291909741478, 9.803568529958357, 6.908391746602576)
(6.447124280774791, 9.772419487206003, 6.909673760244121)
(6.556041834471452, 9.740485006246315, 6.910924525094983)
(6.663500086162158, 9.707221085540997, 6.912138136507565)
(6.769244794058508, 9.67235859151136, 6.913324411016406)
(6.873320447068578, 9.635860619467069, 6.914498206297857)
(6.975900932098735, 9.597842824260058, 6.9156734307494325)
(7.077286379044528, 9.558479097722369, 6.916859699265831)
(7.177506254062618, 9.517886062986857, 6.918052842867323)
(7.2764899669965875, 9.476070577492449, 6.919230040586482)
(7.374169470056249, 9.43296712574213, 6.920387429790329)
(7.470296874553115, 9.388473383501921, 6.921520055799506)
(7.565052154079262, 9.342406897288607, 6.92265875690814)
(7.657734900756165, 9.294372449075615, 6.9238314596677855)
(7.746192324574145, 9.243760073921582, 6.924931380513795)
(7.827932245886089, 9.19000271537642, 6.9258098755932656)
(7.901257630223835, 9.132676770805343, 6.926413883132121)
(7.965822094301723, 9.071455460358392, 6.926845143204176)
(8.022194441672447, 9.00626909362538, 6.927284517869421)
(8.071192839078615, 8.9372744247657, 6.927847337174559)
(8.112573424686401, 8.86519969235915, 6.9284573902744695)
(8.146783075462539, 8.790464448702831, 6.9290341150926436)
(8.175680156565738, 8.713161641308488, 6.929687176980606)
(8.202066271279763, 8.633485785318383, 6.930518386877066)
(8.22838420093785, 8.552108655630192, 6.93148160180015)
(8.257337556863563, 8.469609279572582, 6.932469537085827)
(8.291326101628961, 8.386699855869185, 6.93342745689114)
(8.331483276340137, 8.304156707548584, 6.934341930276682)
(8.377815961642034, 8.222393473846454, 6.935216295088141)
(8.429403552197982, 8.141443174063344, 6.93607076767201)
(8.484989453069815, 8.061090625304708, 6.936913518854393)
(8.543535433077967, 7.981044351698587, 6.937754430494978)
(8.604276182886933, 7.9010986041615405, 6.938605529679902)
(8.666721851351962, 7.821161908396107, 6.939463713632029)
(8.730694310391087, 7.741231429079515, 6.940323156320596)
(8.796352209989783, 7.661357213628307, 6.941185079477572)
(8.86389531727784, 7.581655258404507, 6.942056465391316)
(8.933336768890923, 7.502253671410109, 6.942928402744092)
(9.004635109094522, 7.423198697109483, 6.943791749281538)
(9.077564359684068, 7.34450226871469, 6.944646841051584)
(9.151829611420272, 7.266121592846716, 6.945488566943379)
(9.227092512978972, 7.187999147291566, 6.946314466589138)
(9.30318746004866, 7.110045840682097, 6.947125847329003)
(9.379945989682096, 7.032201168271545, 6.947937593772282)
(9.4570454129712, 6.954419003936926, 6.948747413537597)
(9.534112004848895, 6.876612979098628, 6.949544983643571)
(9.610773200011122, 6.798675868195727, 6.950326941441497)
(9.686685744657092, 6.720502087096307, 6.951093134478415)
(9.761611180563325, 6.641959355089645, 6.951852519512466)
(9.835106900321215, 6.5629603102742955, 6.952610201593965)
(9.90652681667085, 6.4834187124171345, 6.953348310355936)
(9.975210849798765, 6.403199391455243, 6.954055143836255)
(10.040425148645973, 6.322196924851361, 6.954727859778059)
(10.101319836716629, 6.240392510335238, 6.955351861125049)
(10.15712568982336, 6.157808607115774, 6.9559073362414905)
(10.207321160825051, 6.0745338895471495, 6.956383034409256)
(10.252080631394888, 5.9905804436712184, 6.956794455004918)
(10.292768024118068, 5.905685936282348, 6.957232570874999)
(10.331326162549633, 5.819725595375652, 6.957775132536338)
(10.36966485465351, 5.732774272493472, 6.9584112296227145)
(10.409226807387737, 5.645011412449992, 6.959097958581381)
(10.450588026232367, 5.556697628748564, 6.959799643730382)
(10.493645515448879, 5.46798172640601, 6.960482215140352)
(10.537823883840417, 5.3789229824462526, 6.961136704413279)
(10.58232679352265, 5.289542361645807, 6.961759876537958)
(10.626421182474651, 5.199823616666797, 6.962351118875758)
(10.669552761540876, 5.109766126371683, 6.96291277164636)
(10.711532688641963, 5.019329247841462, 6.963449280947988)
(10.752541723270607, 4.928454539003879, 6.963979352982591)
(10.792980396424761, 4.837103788867328, 6.96452050353269)
(10.833194253911829, 4.745319007631905, 6.965074349528388)
(10.873458812925547, 4.6531242814726665, 6.96562962959795)
(10.913895651730588, 4.560547251440125, 6.966185264386498)
(10.95438783013443, 4.467651407638556, 6.9667347487175055)
(10.99468539751608, 4.374478139751169, 6.967268237402075)
(11.034475528813546, 4.281071054642891, 6.9677816264999555)
(11.073561318131905, 4.1874160565430945, 6.968274684308142)
(11.111967401807627, 4.093369746576573, 6.968775218347496)
(11.149350627288092, 3.9989497829205125, 6.969314999065363)
(11.184268694514147, 3.904849061967486, 6.969817643134778)
(11.21585948941845, 3.811330653808275, 6.970145886624704)
(11.245360361141197, 3.7175703958383015, 6.970416956035397)
(11.275093556317982, 3.622927209878628, 6.970781613632932)
(11.307087372314696, 3.5273268512537155, 6.97122895329599)
(11.34230108811074, 3.431031589205955, 6.971703269624669)
(11.380727018754841, 3.3342806774267233, 6.972162443481574)
(11.42166679986255, 3.23725333191622, 6.972594389488443)
(11.464218933380774, 3.1400272533070175, 6.97299732420579)
(11.507642340316984, 3.0425714997466704, 6.973387104232911)
(11.551266593129126, 2.9448952742977497, 6.973785890199256)
(11.594335552458826, 2.8471192016811244, 6.974189543111219)
(11.63619054729641, 2.7493117495554715, 6.97458122354739)
(11.676269490589675, 2.651548439119269, 6.974957561045029)
(11.714208653256936, 2.5538489374044113, 6.975317130389686)
(11.749776461403401, 2.456250256364574, 6.975665164626474)
(11.782932980951047, 2.358731507065717, 6.976003993252851)
(11.813766616386374, 2.261258657415064, 6.97634377164172)
(11.842422064382905, 2.1638062969255425, 6.976687464016316)
(11.869079125752307, 2.0663229610208247, 6.9770376232457)
(11.893814092185377, 1.968829481165277, 6.977393854565013)
(11.916614678411294, 1.8713653133648194, 6.977744898585037)
(11.937411604489434, 1.7739920159794567, 6.9780827964225995)
(11.956221807989033, 1.6766931120821382, 6.978405883850821)
(11.9731423289861, 1.5794305596303284, 6.978724849237697)
(11.988356770744238, 1.4820835173717326, 6.9790550109343155)
(12.00176101277312, 1.3848021258746805, 6.979398169927015)
(12.013021194828237, 1.2879168342185336, 6.979701245310342)
(12.022273406499806, 1.1913160453816174, 6.979942258059957)
(12.03038153219382, 1.0944943479024116, 6.9801766401258245)
(12.038679850938424, 0.9968716417651435, 6.9804469458260945)
(12.048452173232857, 0.8980309819149105, 6.980761567783782)
(12.060238893062762, 0.7979686402052789, 6.981122594798555)
(12.073452472120746, 0.6971339624544566, 6.9815042329154045)
(12.086736451971616, 0.5961743350626605, 6.981857760987085)
(12.098620739938012, 0.4956938929895575, 6.982146655224313)
(12.108063558063286, 0.39601486708591643, 6.982360922598731)
(12.114651372549547, 0.2971597139508749, 6.982527782647517)
(12.118604588839418, 0.19887100713940886, 6.982693398621857)
(12.120560741442153, 0.10075252174449868, 6.982901776648449)
(12.1211491742811, 0.0025666575393728597, 6.983161989934917)
(12.120774280624326, -0.09578042382603581, 6.983450006525158)
(12.119566530884212, -0.19427677008860122, 6.983745556501047)
(12.117391356405948, -0.29277864449302005, 6.984033861683604)
(12.113971770907824, -0.39110750732983574, 6.984303784092113)
(12.108983157172169, -0.4890550331553548, 6.984551632343078)
(12.10218128591688, -0.5864801831892209, 6.984775153090731)
(12.093485600389192, -0.6833504915367592, 6.984980955781258)
(12.083020323190999, -0.7797803118386366, 6.985181994528936)
(12.071088085661334, -0.8760990991995702, 6.98541006774682)
(12.057695524672463, -0.9722100896329592, 6.985683238760713)
(12.042397213027673, -1.0676412853686508, 6.985957897931371)
(12.024433798997022, -1.1616281403347517, 6.98618535170284)
(12.0031239503835, -1.2535703678796464, 6.986331946319511)
(11.97812778131813, -1.3432196619516485, 6.98641083069445)
(11.949558331606106, -1.4306318576129462, 6.98644758306901)
(11.918171688270855, -1.5166554863422201, 6.986491465138794)
(11.88534207585888, -1.602709270324701, 6.9866087932308805)
(11.852685079801859, -1.6901336306115675, 6.9868021723123235)
(11.821544612791126, -1.7797499536674268, 6.987029859996351)
(11.792696519478046, -1.8718610241224634, 6.987251977089938)
(11.766305500340108, -1.9663629963664473, 6.987454870168384)
(11.74204301247412, -2.062838813374114, 6.987636760185636)
(11.719386302587683, -2.1608457993159322, 6.987796240513141)
(11.697875262284628, -2.2600797560067876, 6.987945540291253)
(11.677094465490336, -2.3599902886721034, 6.988073070470639)
(11.657298681761002, -2.4609890737162634, 6.988150042817547)
(11.639460024592953, -2.5640367515066154, 6.988244357545476)
(11.624414828980063, -2.669486362435845, 6.988387234854113)
(11.61230264259924, -2.777095570598308, 6.988559519401236)
(11.602534634779893, -2.886215553827705, 6.988737966482186)
(11.59420086186897, -2.996180018163845, 6.988903738961456)
(11.586422096416724, -3.1064482432159273, 6.989058669132553)
(11.578506174309458, -3.2165887756207314, 6.989204035713129)
(11.570075082080121, -3.3264255519901744, 6.989339155829089)
(11.561070270545839, -3.4359846262478633, 6.989473936543531)
(11.551739613053586, -3.5455823023723934, 6.989626703057705)
(11.542314092256866, -3.655393500541294, 6.98982293126243)
(11.532709781129906, -3.765391801985202, 6.990065799057797)
(11.522139300422525, -3.874808793813087, 6.990340384097896)
(11.50921548325512, -3.9819662296385845, 6.9905425653584246)
(11.492808413041153, -4.085765504535377, 6.990567733535396)
(11.472636516224272, -4.186389052041217, 6.99046435868914)
(11.449512500544056, -4.285238178026203, 6.990398929091109)
(11.425064639435739, -4.384462350712359, 6.990496626710447)
(11.400170922696056, -4.4841877546073174, 6.99080668019341)
(11.374497746920907, -4.582948410368401, 6.991018554121233)
(11.34814245519142, -4.681439382320943, 6.991086750087626)
(11.322079836363113, -4.781076167078529, 6.991167931895165)
(11.297470766659556, -4.882724842292391, 6.991304614583157)
(11.275007692230316, -4.986591068411425, 6.991458206646842)
(11.25484114729746, -5.092531784591449, 6.9915941411548035)
(11.236784630203022, -5.200282351015774, 6.991706347301976)
(11.220519313477261, -5.3095776064217235, 6.991808831101736)
(11.205641560116554, -5.420085186491978, 6.991921263887499)
(11.191638204814934, -5.531344757498573, 6.9920483413360675)
(11.177926104648641, -5.642809516975642, 6.992176041883287)
(11.16403642971767, -5.7541042260238, 6.992286042816789)
(11.149798379011713, -5.8652667707258095, 6.992391069263563)
(11.13517898905085, -5.9763387998119555, 6.992524921537182)
(11.120032459658447, -6.087160201091946, 6.992687867813623)
(11.103952714832802, -6.197237701912556, 6.992854772231033)
(11.086415808888505, -6.306029796000251, 6.992989007647841)
(11.067013467207126, -6.413238542845247, 6.993083720936486)
(11.045554151273976, -6.518745053294305, 6.993152586048814)
(11.02212171519319, -6.622761399269975, 6.993213847354982)
(10.997014849510094, -6.725684090033863, 6.993297305397486)
(10.970580697303344, -6.827854899613034, 6.993412958533785)
(10.943066582559942, -6.929500412304401, 6.993554956281233)
(10.914503061635317, -7.030597857944835, 6.9937156330024655)
